window_id,target_id,window_role,stage,model_id,model_family,horizon_days,nominal_level,point_forecast_count,interval_forecast_count,interval_availability_fraction,empirical_coverage,average_width,mean_winkler_score
middle_stable_2009_2016,mid_E2_B,primary,selection,arima_arma11,ARIMA,1,0.95,85,85,1.0,0.9294117647058824,1.2228585780107881,6.197934784522327
middle_stable_2009_2016,mid_E2_B,primary,selection,arima_arma11,ARIMA,2,0.95,85,85,1.0,0.9411764705882353,1.3988757661696718,4.864726286726088
middle_stable_2009_2016,mid_E2_B,primary,selection,arima_arma11,ARIMA,7,0.95,81,81,1.0,0.9629629629629629,1.861046526488281,2.4622881088579867
middle_stable_2009_2016,mid_E2_B,primary,selection,arima_mean,ARIMA,1,0.95,82,82,1.0,0.9390243902439024,2.1567957868014687,6.929241424630168
middle_stable_2009_2016,mid_E2_B,primary,selection,arima_mean,ARIMA,2,0.95,82,82,1.0,0.9390243902439024,2.1567957868014687,6.452877149903741
middle_stable_2009_2016,mid_E2_B,primary,selection,arima_mean,ARIMA,7,0.95,78,78,1.0,0.9487179487179487,2.164608307632837,5.064742259620844
middle_stable_2009_2016,mid_E2_B,primary,selection,expanding_median,baseline,1,0.95,85,55,0.6470588235294118,1.0,2.7369999999999948,2.7369999999999948
middle_stable_2009_2016,mid_E2_B,primary,selection,expanding_median,baseline,2,0.95,85,55,0.6470588235294118,0.9636363636363636,2.056636363636363,2.1293636363636357
middle_stable_2009_2016,mid_E2_B,primary,selection,expanding_median,baseline,7,0.95,81,51,0.6296296296296297,0.9607843137254902,2.6172549019607874,2.9094117647058635
middle_stable_2009_2016,mid_E2_B,primary,selection,persistence,baseline,1,0.95,85,55,0.6470588235294118,0.9636363636363636,1.1641818181818149,1.3823636363636385
middle_stable_2009_2016,mid_E2_B,primary,selection,persistence,baseline,2,0.95,85,55,0.6470588235294118,0.9818181818181818,1.9386363636363637,2.0113636363636362
middle_stable_2009_2016,mid_E2_B,primary,selection,persistence,baseline,7,0.95,81,51,0.6296296296296297,0.9803921568627451,3.165294117647061,3.2888235294117663
middle_stable_2009_2016,mid_E2_B,primary,selection,prior_year_same_date,baseline,1,0.95,81,51,0.6296296296296297,0.9411764705882353,4.393235294117638,9.428529411764693
middle_stable_2009_2016,mid_E2_B,primary,selection,prior_year_same_date,baseline,2,0.95,79,49,0.620253164556962,0.9183673469387755,4.875612244897958,15.22663265306122
middle_stable_2009_2016,mid_E2_B,primary,selection,prior_year_same_date,baseline,7,0.95,76,46,0.6052631578947368,0.9130434782608695,4.526467391304342,13.387336956521722
middle_stable_2009_2016,mid_E2_B,primary,selection,zero_change,baseline,1,0.95,85,55,0.6470588235294118,1.0,2.7369999999999948,2.7369999999999948
middle_stable_2009_2016,mid_E2_B,primary,selection,zero_change,baseline,2,0.95,85,55,0.6470588235294118,0.9636363636363636,2.056636363636363,2.1293636363636357
middle_stable_2009_2016,mid_E2_B,primary,selection,zero_change,baseline,7,0.95,81,51,0.6296296296296297,0.9607843137254902,2.6172549019607874,2.9094117647058635
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_ar1,ARIMA,1,0.95,76,76,1.0,0.9868421052631579,2.3455868706002234,2.523654507973143
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_ar1,ARIMA,2,0.95,76,76,1.0,0.9868421052631579,2.946747866786835,3.281834763454485
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_ar1,ARIMA,7,0.95,72,72,1.0,1.0,3.578764039288276,3.578764039288276
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_ar2,ARIMA,1,0.95,76,76,1.0,0.9868421052631579,2.254457604404478,2.3146682820939977
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_ar2,ARIMA,2,0.95,76,76,1.0,0.9868421052631579,2.572461022833592,3.0188707783882562
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_ar2,ARIMA,7,0.95,72,72,1.0,1.0,3.3937546672018946,3.3937546672018946
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_arma11,ARIMA,1,0.95,76,76,1.0,1.0,2.161854365400465,2.161854365400465
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_arma11,ARIMA,2,0.95,76,76,1.0,0.9868421052631579,2.304741963918655,2.8085433503976915
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_arma11,ARIMA,7,0.95,72,72,1.0,1.0,2.8026469512792187,2.8026469512792187
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_mean,ARIMA,1,0.95,70,70,1.0,1.0,3.6386812370621673,3.6386812370621673
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_mean,ARIMA,2,0.95,70,70,1.0,0.9857142857142858,3.6386812370621673,3.6808303565241056
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arima_mean,ARIMA,7,0.95,66,66,1.0,1.0,3.6454515929036626,3.6454515929036626
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arimax_ar1_rain_lag2,conditional_ARIMAX,1,0.95,75,75,1.0,0.9866666666666667,2.348041831966673,2.421674145890428
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,arimax_ar1_rain_lag2,conditional_ARIMAX,2,0.95,75,75,1.0,0.9866666666666667,2.9358525259405215,3.301381774337689
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,expanding_median,baseline,1,0.95,76,76,1.0,0.9868421052631579,2.924375000000003,2.948059210526319
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,expanding_median,baseline,2,0.95,76,76,1.0,0.9736842105263158,2.716184210526313,2.9819736842105318
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,expanding_median,baseline,7,0.95,72,72,1.0,0.9722222222222222,3.2437499999999946,3.4659722222222165
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,persistence,baseline,1,0.95,76,76,1.0,0.9736842105263158,1.5761184210526562,2.389276315789484
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,persistence,baseline,2,0.95,76,76,1.0,0.9736842105263158,2.186776315789473,3.3394078947368424
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,persistence,baseline,7,0.95,72,72,1.0,0.9861111111111112,2.2654513888888865,2.654340277777774
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,prior_year_same_date,baseline,1,0.95,70,70,1.0,1.0,3.873928571428574,3.873928571428574
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,prior_year_same_date,baseline,2,0.95,71,71,1.0,1.0,3.8724295774648017,3.8724295774648017
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,prior_year_same_date,baseline,7,0.95,66,66,1.0,1.0,3.692840909090883,3.692840909090883
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,zero_change,baseline,1,0.95,76,76,1.0,0.9868421052631579,2.924375000000003,2.948059210526319
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,zero_change,baseline,2,0.95,76,76,1.0,0.9736842105263158,2.716184210526313,2.9819736842105318
toe_pre_topple_long,toe_E5_C,secondary_primary_window,evaluation,zero_change,baseline,7,0.95,72,72,1.0,0.9722222222222222,3.2437499999999946,3.4659722222222165
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_ar1,ARIMA,1,0.95,120,120,1.0,0.9083333333333333,1.6760250972368314,7.270722912311144
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_ar1,ARIMA,2,0.95,119,119,1.0,0.8991596638655462,1.9358620507900204,7.914285177200325
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_ar1,ARIMA,7,0.95,113,113,1.0,0.9380530973451328,2.1623340036150043,8.540446898318477
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_ar2,ARIMA,1,0.95,119,119,1.0,0.8907563025210085,1.6392464081108933,6.371890678709552
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_ar2,ARIMA,2,0.95,118,118,1.0,0.8813559322033898,1.7860199608076501,7.209361217399837
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_ar2,ARIMA,7,0.95,112,112,1.0,0.9464285714285714,2.094689999363247,7.767131368440927
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_arma11,ARIMA,1,0.95,120,120,1.0,0.9,1.5953477733370722,6.021244890881733
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_arma11,ARIMA,2,0.95,119,119,1.0,0.8907563025210085,1.6763525790187417,6.642871490467741
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_arma11,ARIMA,7,0.95,113,113,1.0,0.9469026548672567,1.8605683948371936,5.747770317837779
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_mean,ARIMA,1,0.95,112,112,1.0,0.8928571428571429,2.3002265697810205,9.88412427115047
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_mean,ARIMA,2,0.95,111,111,1.0,0.8918918918918919,2.310771900576795,9.507701882678242
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arima_mean,ARIMA,7,0.95,105,105,1.0,0.9333333333333333,2.2622263614027163,9.606183123288387
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arimax_ar1_rain_lag2,conditional_ARIMAX,1,0.95,119,119,1.0,0.907563025210084,1.6480144960860719,7.180762980959776
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,arimax_ar1_rain_lag2,conditional_ARIMAX,2,0.95,117,117,1.0,0.905982905982906,1.878618217863254,7.91420978091668
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,expanding_median,baseline,1,0.95,122,92,0.7540983606557377,0.9130434782608695,2.6000543478260885,11.089184782608703
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,expanding_median,baseline,2,0.95,121,91,0.7520661157024794,0.9010989010989011,2.098502747252744,11.12212912087913
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,expanding_median,baseline,7,0.95,115,85,0.7391304347826086,0.8823529411764706,2.135147058823527,11.348088235294101
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,persistence,baseline,1,0.95,122,92,0.7540983606557377,0.9347826086956522,1.9124728260869555,7.348342391304319
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,persistence,baseline,2,0.95,121,91,0.7520661157024794,0.9010989010989011,2.0833104395604543,9.423969780219823
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,persistence,baseline,7,0.95,115,85,0.7391304347826086,0.8588235294117647,2.483499999999997,10.679970588235292
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,prior_year_same_date,baseline,1,0.95,117,87,0.7435897435897436,0.8735632183908046,2.8937931034482784,22.885747126436783
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,prior_year_same_date,baseline,2,0.95,117,87,0.7435897435897436,0.8620689655172413,2.737787356321844,15.188936781609193
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,prior_year_same_date,baseline,7,0.95,113,83,0.7345132743362832,0.9156626506024096,2.5692168674698763,16.339096385542156
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,zero_change,baseline,1,0.95,122,92,0.7540983606557377,0.9130434782608695,2.6000543478260885,11.089184782608703
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,zero_change,baseline,2,0.95,121,91,0.7520661157024794,0.9010989010989011,2.098502747252744,11.12212912087913
toe_pre_topple_long,toe_E5_C,secondary_primary_window,selection,zero_change,baseline,7,0.95,115,85,0.7391304347826086,0.8823529411764706,2.135147058823527,11.348088235294101
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_ar1,ARIMA,1,0.95,26,26,1.0,1.0,2.144881016253841,2.144881016253841
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_ar1,ARIMA,2,0.95,26,26,1.0,0.9615384615384616,2.6789041829996156,2.6937803236302518
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_ar1,ARIMA,7,0.95,25,25,1.0,0.96,3.20751850263046,3.3543237095635767
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_ar2,ARIMA,1,0.95,26,26,1.0,1.0,2.063139078066335,2.063139078066335
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_ar2,ARIMA,2,0.95,26,26,1.0,0.9615384615384616,2.3408328775694613,2.4335813963044175
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_ar2,ARIMA,7,0.95,25,25,1.0,0.96,3.0556923694285287,3.059447187567257
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_arma11,ARIMA,1,0.95,26,26,1.0,1.0,1.976695536250852,1.976695536250852
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_arma11,ARIMA,2,0.95,26,26,1.0,0.9615384615384616,2.09738464836152,2.6008858603065588
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_arma11,ARIMA,7,0.95,25,25,1.0,0.92,2.5215757354621458,4.2694229947593385
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_mean,ARIMA,1,0.95,24,24,1.0,0.9583333333333334,3.249091662873106,6.846116472217925
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_mean,ARIMA,2,0.95,24,24,1.0,0.9166666666666666,3.249091662873106,7.719020042917665
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arima_mean,ARIMA,7,0.95,23,23,1.0,0.9565217391304348,3.2514434737041378,3.6405602431299493
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arimax_ar1_rain_lag2,conditional_ARIMAX,1,0.95,25,25,1.0,1.0,2.142269116846471,2.142269116846471
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,arimax_ar1_rain_lag2,conditional_ARIMAX,2,0.95,25,25,1.0,1.0,2.6656276948330033,2.6656276948330033
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,expanding_median,baseline,1,0.95,26,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,expanding_median,baseline,2,0.95,26,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,expanding_median,baseline,7,0.95,25,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,persistence,baseline,1,0.95,26,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,persistence,baseline,2,0.95,26,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,persistence,baseline,7,0.95,25,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,prior_year_same_date,baseline,1,0.95,25,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,prior_year_same_date,baseline,2,0.95,26,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,prior_year_same_date,baseline,7,0.95,24,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,zero_change,baseline,1,0.95,26,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,zero_change,baseline,2,0.95,26,0,0.0,,,
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,external_time_check,zero_change,baseline,7,0.95,25,0,0.0,,,
